"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.112820203E1,6.884002686E-1,2.616577148E0,9.271972656E0
2.114031751E1,6.812133789E-1,2.623764038E0,9.288726807E0
2.115240246E1,6.692504883E-1,2.650100708E0,9.310272217E0
2.116448743E1,6.572723389E-1,2.650100708E0,9.327041626E0
2.117657239E1,6.524810791E-1,2.650100708E0,9.315063477E0
2.118865735E1,6.524810791E-1,2.654891968E0,9.310272217E0
2.120074231E1,6.716461182E-1,2.671646118E0,9.298309326E0
2.121282727E1,6.788177490E-1,2.683624268E0,9.307876587E0
2.122494275E1,6.907958984E-1,2.697982788E0,9.327041626E0
2.123702771E1,6.836090088E-1,2.693191528E0,9.336608887E0
2.124911267E1,6.716461182E-1,2.690811157E0,9.374923706E0
2.126119763E1,6.572723389E-1,2.688415527E0,9.224090576E0
2.127328259E1,6.572723389E-1,2.681228638E0,9.152252197E0
2.128536755E1,6.668548584E-1,2.688415527E0,9.166625977E0
2.129745251E1,6.788177490E-1,2.714752197E0,9.228866577E0
2.130956799E1,6.788177490E-1,2.741088867E0,9.276763916E0
2.132165295E1,6.548767090E-1,2.755447388E0,9.324645996E0
2.133373792E1,6.213684082E-1,2.750656128E0,9.310272217E0
2.134582288E1,6.333312988E-1,2.767425537E0,9.329437256E0
2.135790784E1,6.429138184E-1,2.776992798E0,9.240844727E0
2.136999280E1,6.572723389E-1,2.779388428E0,9.269577026E0
2.138207776E1,6.716461182E-1,2.760238647E0,9.195358276E0
2.139419324E1,7.410736084E-1,2.784179688E0,9.027755737E0
2.140627820E1,7.338867188E-1,2.848815918E0,9.173812866E0
2.141836316E1,6.309356689E-1,2.844039917E0,9.480270386E0
2.143044812E1,5.782623291E-1,2.808120728E0,9.511383057E0
2.144253308E1,6.381225586E-1,2.767425537E0,9.212112427E0
2.145461804E1,7.195281982E-1,2.755447388E0,8.872131348E0
2.146673352E1,7.698059082E-1,2.796142578E0,8.762008667E0
2.147881848E1,7.243194580E-1,2.867980957E0,8.996643066E0
2.149090344E1,6.309356689E-1,2.920654297E0,9.307876587E0
2.150298840E1,5.615081787E-1,2.954162598E0,9.470687866E0
2.151507336E1,5.662994385E-1,2.949371338E0,9.530548096E0
2.152715833E1,6.333312988E-1,2.927825928E0,9.552093506E0
2.153924329E1,6.979827881E-1,2.894317627E0,9.482666016E0
2.155132825E1,7.243194580E-1,2.870361328E0,9.255203247E0
2.156344373E1,7.123413086E-1,2.865585327E0,9.025360107E0
2.157552869E1,7.075500488E-1,2.882339478E0,8.965515137E0
2.158761365E1,6.955871582E-1,2.884735107E0,9.080429077E0
2.159969861E1,7.027587891E-1,2.889526367E0,9.224090576E0
2.161178357E1,6.644592285E-1,2.899093628E0,9.288726807E0
2.162386853E1,6.477050781E-1,2.920654297E0,9.288726807E0
2.163595349E1,6.501007080E-1,2.923034668E0,9.276763916E0
2.164806897E1,6.501007080E-1,2.937408447E0,9.243240356E0
2.166015393E1,6.524810791E-1,2.932617188E0,9.200149536E0
2.167223889E1,6.955871582E-1,2.942199707E0,9.128311157E0
2.168432385E1,7.123413086E-1,2.958953857E0,9.101974487E0
2.169640881E1,7.075500488E-1,2.978103638E0,9.204925537E0
2.170849377E1,6.907958984E-1,2.990081787E0,9.348587036E0
2.172060925E1,6.788177490E-1,2.990081787E0,9.276763916E0
2.173269421E1,6.788177490E-1,2.975708008E0,9.106765747E0
2.174477917E1,6.692504883E-1,2.961349487E0,9.027755737E0
2.175686414E1,6.884002686E-1,2.994873047E0,9.025360107E0
2.176894910E1,6.572723389E-1,3.002044678E0,9.061279297E0
2.178103406E1,6.357269287E-1,3.011627197E0,9.099594116E0
2.179311902E1,6.213684082E-1,3.025985718E0,9.200149536E0
2.180523450E1,6.165771484E-1,3.035568237E0,9.283935547E0
2.181731946E1,6.501007080E-1,3.049926758E0,9.293518066E0
2.182940442E1,6.572723389E-1,3.047546387E0,9.248031616E0
2.184148938E1,6.716461182E-1,3.049926758E0,9.202529907E0
2.185357434E1,6.884002686E-1,3.042755127E0,9.171417236E0
2.186565930E1,6.955871582E-1,3.028381348E0,9.159439087E0
2.187774426E1,6.979827881E-1,3.021209717E0,9.176208496E0
2.188985974E1,6.692504883E-1,3.002044678E0,9.183380127E0
2.190194470E1,6.405181885E-1,3.011627197E0,9.145080566E0
2.191402966E1,6.429138184E-1,3.033172607E0,9.130706787E0
2.192611462E1,6.477050781E-1,3.049926758E0,9.154647827E0
2.193819959E1,6.524810791E-1,3.049926758E0,9.180984497E0
2.195028455E1,6.716461182E-1,3.073883057E0,9.164230347E0
2.196236951E1,6.860046387E-1,3.085845947E0,9.135498047E0
2.197448498E1,6.860046387E-1,3.078659058E0,9.106765747E0
2.198656995E1,6.860046387E-1,3.078659058E0,9.116348267E0
2.199865491E1,6.907958984E-1,3.085845947E0,9.113952637E0
2.201073987E1,6.812133789E-1,3.085845947E0,9.133102417E0
2.202282483E1,6.620635986E-1,3.100204468E0,9.135498047E0
2.203490979E1,6.572723389E-1,3.100204468E0,9.145080566E0
2.204699475E1,6.644592285E-1,3.124160767E0,9.161834717E0
2.205911023E1,6.548767090E-1,3.112182617E0,9.185775757E0
2.207119519E1,6.620635986E-1,3.126541138E0,9.190567017E0
2.208328015E1,6.716461182E-1,3.124160767E0,9.195358276E0
2.209536511E1,6.333312988E-1,3.114578247E0,9.195358276E0
2.210745007E1,6.716461182E-1,3.131332397E0,9.123535156E0
2.211953503E1,6.955871582E-1,3.133728027E0,9.082824707E0
2.213162000E1,6.716461182E-1,3.114578247E0,9.080429077E0
2.214373547E1,6.716461182E-1,3.121765137E0,9.121139526E0
2.215582043E1,6.955871582E-1,3.140914917E0,9.180984497E0
2.216790540E1,6.788177490E-1,3.152877808E0,9.202529907E0
2.217999036E1,6.381225586E-1,3.157669067E0,9.171417236E0
2.219207532E1,6.237640381E-1,3.157669067E0,9.116348267E0
2.220416028E1,6.309356689E-1,3.138519287E0,9.075637817E0
2.221624524E1,6.285400391E-1,3.133728027E0,9.109161377E0
2.222836072E1,6.357269287E-1,3.143310547E0,9.133102417E0
2.224044568E1,6.884002686E-1,3.124160767E0,9.051696777E0
2.225253064E1,7.698059082E-1,3.148101807E0,8.886505127E0
2.226461560E1,7.147369385E-1,3.174438477E0,9.109161377E0
2.227670056E1,5.902404785E-1,3.152877808E0,9.377319336E0
2.228878552E1,5.567169189E-1,3.126541138E0,9.343795776E0
2.230090100E1,6.381225586E-1,3.085845947E0,9.106765747E0
2.231298596E1,7.171325684E-1,3.064300537E0,8.884109497E0
2.232507092E1,7.338867188E-1,3.083450317E0,8.809890747E0
2.233715588E1,6.764373779E-1,3.145706177E0,8.941574097E0
2.234924084E1,5.998229980E-1,3.193588257E0,9.032546997E0
2.236132580E1,5.758666992E-1,3.231887817E0,9.236053467E0
2.237341077E1,6.045989990E-1,3.236679077E0,9.372528076E0
2.238552624E1,6.501007080E-1,3.203155518E0,9.453933716E0
2.239761121E1,7.243194580E-1,3.174438477E0,9.401260376E0
2.240969617E1,7.338867188E-1,3.140914917E0,9.180984497E0
2.242178113E1,7.290954590E-1,3.131332397E0,8.946350098E0
2.243386609E1,7.099456787E-1,3.140914917E0,8.888900757E0
2.244595105E1,6.812133789E-1,3.131332397E0,9.018188477E0
2.245803601E1,6.668548584E-1,3.152877808E0,9.166625977E0
2.247015149E1,6.429138184E-1,3.155273438E0,9.216903687E0
2.248223645E1,6.333312988E-1,3.164855957E0,9.214508057E0
2.249432141E1,6.381225586E-1,3.167251587E0,9.180984497E0
2.250640637E1,6.405181885E-1,3.162460327E0,9.135498047E0
2.251849133E1,6.788177490E-1,3.162460327E0,9.104370117E0
2.253057629E1,6.955871582E-1,3.155273438E0,9.070861816E0
2.254266126E1,7.003784180E-1,3.152877808E0,9.066070557E0
2.255477673E1,6.836090088E-1,3.179214478E0,9.128311157E0
2.256686169E1,6.740417480E-1,3.200775146E0,9.252822876E0
2.257894666E1,6.668548584E-1,3.198379517E0,9.224090576E0
2.259103162E1,6.836090088E-1,3.169647217E0,9.056488037E0
2.260311658E1,6.836090088E-1,3.167251587E0,8.970306396E0
2.261520154E1,6.572723389E-1,3.167251587E0,8.977478027E0
2.262728650E1,6.477050781E-1,3.188796997E0,9.003814697E0
2.263940198E1,6.381225586E-1,3.219924927E0,9.034942627E0
2.265148694E1,6.285400391E-1,3.227111816E0,9.116348267E0
2.266357190E1,6.357269287E-1,3.224716187E0,9.209716797E0
2.267565686E1,6.548767090E-1,3.210342407E0,9.243240356E0
2.268774182E1,6.788177490E-1,3.205551147E0,9.188171387E0
2.269982678E1,6.812133789E-1,3.195983887E0,9.133102417E0
2.271194226E1,6.812133789E-1,3.193588257E0,9.101974487E0
2.272402722E1,6.812133789E-1,3.169647217E0,9.101974487E0
2.273611218E1,6.716461182E-1,3.148101807E0,9.130706787E0
2.274819714E1,6.524810791E-1,3.145706177E0,9.142684937E0
2.276028210E1,6.309356689E-1,3.131332397E0,9.121139526E0
2.277236706E1,6.429138184E-1,3.148101807E0,9.101974487E0
2.278445203E1,6.548767090E-1,3.152877808E0,9.116348267E0
2.279656751E1,6.716461182E-1,3.160064697E0,9.142684937E0
2.280865246E1,6.812133789E-1,3.167251587E0,9.137893677E0
2.282073743E1,6.860046387E-1,3.162460327E0,9.106765747E0
2.283282239E1,7.051544189E-1,3.157669067E0,9.085220337E0
2.284490735E1,6.955871582E-1,3.167251587E0,9.090011597E0
2.285699231E1,6.884002686E-1,3.169647217E0,9.099594116E0
2.286907727E1,6.836090088E-1,3.167251587E0,9.111557007E0
2.288119275E1,6.668548584E-1,3.169647217E0,9.133102417E0
2.289327771E1,6.524810791E-1,3.172042847E0,9.171417236E0
2.290536267E1,6.453094482E-1,3.179214478E0,9.197753906E0
2.291744763E1,6.572723389E-1,3.169647217E0,9.171417236E0
2.292953259E1,6.477050781E-1,3.126541138E0,9.087615967E0
2.294161755E1,6.572723389E-1,3.116973877E0,9.082824707E0
2.295370251E1,6.668548584E-1,3.121765137E0,9.106765747E0
2.296581799E1,6.836090088E-1,3.131332397E0,9.157043457E0
2.297790295E1,6.955871582E-1,3.145706177E0,9.216903687E0
2.298998792E1,6.644592285E-1,3.138519287E0,9.231262207E0
2.300207288E1,6.141815186E-1,3.119369507E0,9.192962646E0
2.301415784E1,6.093902588E-1,3.088241577E0,9.109161377E0
2.302624280E1,6.261444092E-1,3.083450317E0,9.058883667E0
2.303832776E1,6.381225586E-1,3.061904907E0,9.109161377E0
2.305044324E1,6.716461182E-1,3.035568237E0,9.154647827E0
2.306252820E1,7.698059082E-1,3.028381348E0,9.030151367E0
2.307461316E1,7.889556885E-1,3.054718018E0,9.003814697E0
2.308669812E1,6.668548584E-1,3.023590088E0,9.200149536E0
2.309878308E1,5.710906982E-1,2.990081787E0,9.348587036E0
2.311086804E1,5.854492188E-1,2.939804077E0,9.293518066E0
2.312298352E1,6.524810791E-1,2.935012817E0,9.049301147E0
2.313506848E1,7.171325684E-1,2.954162598E0,8.879318237E0
2.314715344E1,7.051544189E-1,3.023590088E0,8.936782837E0
2.315923840E1,6.453094482E-1,3.083450317E0,9.169021606E0
2.317132336E1,6.022033691E-1,3.102600098E0,9.327041626E0
2.318340833E1,6.045989990E-1,3.071487427E0,9.355758667E0
2.319549329E1,6.429138184E-1,3.030776978E0,9.384490967E0
2.320760876E1,6.860046387E-1,2.980499268E0,9.386886597E0
2.321969373E1,7.195281982E-1,2.935012817E0,9.317459106E0
2.323177869E1,7.267150879E-1,2.901489258E0,9.152252197E0
2.324386365E1,6.884002686E-1,2.891921997E0,9.022964478E0
2.325594861E1,6.764373779E-1,2.879943848E0,9.061279297E0
2.326803357E1,6.668548584E-1,2.875152588E0,9.224090576E0
2.328011853E1,6.596679688E-1,2.879943848E0,9.367736816E0
2.329223401E1,6.692504883E-1,2.887130737E0,9.396469116E0
2.330431897E1,6.812133789E-1,2.884735107E0,9.334213257E0
2.331640393E1,6.955871582E-1,2.872756958E0,9.226486206E0
2.332848889E1,6.955871582E-1,2.848815918E0,9.111557007E0
2.334057385E1,7.195281982E-1,2.817703247E0,9.046920776E0
2.335265881E1,7.147369385E-1,2.815307617E0,9.073257446E0
2.336474377E1,7.123413086E-1,2.839248657E0,9.133102417E0
2.337685925E1,7.003784180E-1,2.856002808E0,9.355758667E0
2.338894421E1,6.955871582E-1,2.827270508E0,9.444351196E0
2.340102917E1,7.075500488E-1,2.793746948E0,9.303100586E0
2.341311414E1,7.219238281E-1,2.786575317E0,9.147476196E0
2.342519910E1,7.003784180E-1,2.774597168E0,9.082824707E0
2.343728406E1,6.477050781E-1,2.781784058E0,9.078033447E0
2.344936902E1,6.213684082E-1,2.800933838E0,9.137893677E0
2.346148450E1,6.357269287E-1,2.810516357E0,9.219299316E0
2.347356946E1,6.644592285E-1,2.827270508E0,9.324645996E0
2.348565442E1,7.099456787E-1,2.800933838E0,9.401260376E0
2.349773938E1,7.314910889E-1,2.781784058E0,9.394073486E0
2.350982434E1,7.362823486E-1,2.757843018E0,9.360549927E0
2.352190930E1,7.267150879E-1,2.738693237E0,9.324645996E0
2.353399426E1,7.123413086E-1,2.695587158E0,9.274368286E0
2.354610974E1,6.860046387E-1,2.664474487E0,9.259994507E0
2.355819470E1,6.644592285E-1,2.640518188E0,9.281539917E0
2.357027966E1,6.716461182E-1,2.642913818E0,9.274368286E0
2.358236462E1,6.955871582E-1,2.657287598E0,9.259994507E0
2.359444959E1,7.171325684E-1,2.671646118E0,9.250427246E0
2.360653455E1,7.171325684E-1,2.666854858E0,9.257598877E0
2.361861951E1,7.051544189E-1,2.635742188E0,9.255203247E0
2.363073498E1,7.003784180E-1,2.633346558E0,9.259994507E0
2.364281995E1,7.243194580E-1,2.635742188E0,9.259994507E0
2.365490491E1,7.338867188E-1,2.638137817E0,9.271972656E0
2.366698987E1,7.171325684E-1,2.618972778E0,9.238449097E0
2.367907483E1,6.955871582E-1,2.595031738E0,9.209716797E0
2.369115979E1,6.907958984E-1,2.578277588E0,9.219299316E0
2.370324475E1,6.907958984E-1,2.592636108E0,9.307876587E0
2.371536023E1,6.955871582E-1,2.609405518E0,9.432373047E0
2.372744519E1,6.668548584E-1,2.587860107E0,9.518569946E0
2.373953015E1,6.453094482E-1,2.575881958E0,9.470687866E0
2.375161511E1,6.620635986E-1,2.575881958E0,9.341400146E0
2.376370007E1,6.764373779E-1,2.575881958E0,9.264785767E0
2.377578503E1,6.740417480E-1,2.549545288E0,9.303100586E0
2.378790051E1,7.075500488E-1,2.516021729E0,9.281539917E0
2.379998547E1,7.985382080E-1,2.480117798E0,9.075637817E0
2.381207043E1,8.176879883E-1,2.475326538E0,8.979873657E0
2.382415540E1,7.099456787E-1,2.437011719E0,9.274368286E0
2.383624036E1,6.333312988E-1,2.386734009E0,9.623916626E0
2.384832532E1,6.405181885E-1,2.343643188E0,9.678985596E0
2.386041028E1,6.836090088E-1,2.350830078E0,9.379714966E0
2.387252576E1,7.195281982E-1,2.386734009E0,9.116348267E0
2.388461072E1,7.530517578E-1,2.463348389E0,9.161834717E0
2.389669568E1,7.195281982E-1,2.511245728E0,9.396469116E0
2.390878064E1,6.501007080E-1,2.492080688E0,9.525756836E0
2.392086560E1,6.093902588E-1,2.448989868E0,9.489837646E0
2.393295056E1,6.309356689E-1,2.403503418E0,9.391677856E0
2.394503552E1,7.027587891E-1,2.353225708E0,9.317459106E0
2.395715100E1,7.434692383E-1,2.314910889E0,9.276763916E0
2.396923596E1,7.458648682E-1,2.293365479E0,9.252822876E0
2.398132092E1,7.314910889E-1,2.279006958E0,9.257598877E0
2.399340588E1,6.979827881E-1,2.269424438E0,9.377319336E0
2.400549084E1,6.788177490E-1,2.271820068E0,9.556884766E0
2.401757580E1,6.788177490E-1,2.271820068E0,9.650253296E0
2.402966077E1,7.075500488E-1,2.269424438E0,9.602371216E0
2.404177624E1,7.267150879E-1,2.274215698E0,9.475479126E0
2.405386121E1,7.338867188E-1,2.262237549E0,9.365341187E0
2.406594617E1,7.314910889E-1,2.247879028E0,9.295913696E0
2.407803113E1,7.338867188E-1,2.233505249E0,9.243240356E0
2.409011609E1,7.314910889E-1,2.221542358E0,9.245635986E0
2.410220105E1,7.458648682E-1,2.252670288E0,9.398864746E0
2.411428601E1,7.386779785E-1,2.238296509E0,9.573638916E0
2.412640149E1,7.171325684E-1,2.197601318E0,9.513778687E0
2.413848645E1,7.458648682E-1,2.171264648E0,9.312667847E0
2.415057141E1,7.482604980E-1,2.159286499E0,9.274368286E0
2.416265637E1,7.195281982E-1,2.152114868E0,9.398864746E0
2.417474133E1,6.860046387E-1,2.154495239E0,9.444351196E0
2.418682629E1,6.477050781E-1,2.156890869E0,9.408432007E0
2.419894177E1,6.596679688E-1,2.149719238E0,9.398864746E0
2.421102673E1,7.051544189E-1,2.164077759E0,9.463500977E0
2.422311169E1,7.386779785E-1,2.149719238E0,9.537719727E0
2.423519666E1,7.458648682E-1,2.128158569E0,9.542510986E0
2.424728162E1,7.386779785E-1,2.094650269E0,9.513778687E0
2.425936658E1,7.219238281E-1,2.063522339E0,9.374923706E0
2.427145154E1,7.123413086E-1,2.044372559E0,9.372528076E0
2.428356702E1,6.955871582E-1,2.032394409E0,9.444351196E0
2.429565198E1,6.907958984E-1,2.027603149E0,9.473083496E0
2.430773694E1,7.123413086E-1,2.020431519E0,9.451538086E0
2.431982190E1,7.219238281E-1,2.029998779E0,9.434768677E0
2.433190686E1,7.171325684E-1,2.037185669E0,9.449142456E0
2.434399182E1,7.290954590E-1,2.029998779E0,9.386886597E0
2.435607678E1,7.147369385E-1,2.001266479E0,9.420410156E0
2.436819226E1,7.147369385E-1,1.984512329E0,9.382095337E0
2.438027722E1,7.219238281E-1,1.962966919E0,9.343795776E0
2.439236218E1,7.171325684E-1,1.948608398E0,9.341400146E0
2.440444714E1,7.195281982E-1,1.958175659E0,9.410827637E0
2.441653210E1,7.314910889E-1,1.946212769E0,9.554489136E0
2.442861706E1,7.051544189E-1,1.970153809E0,9.667007446E0
2.444070203E1,6.692504883E-1,1.955780029E0,9.686172485E0
2.445281751E1,6.524810791E-1,1.943817139E0,9.578430176E0
2.446490246E1,6.668548584E-1,1.962966919E0,9.439559937E0
2.447698743E1,6.764373779E-1,1.967758179E0,9.403656006E0
2.448907239E1,6.884002686E-1,1.948608398E0,9.480270386E0
2.450115735E1,7.099456787E-1,1.931838989E0,9.439559937E0
2.451324231E1,8.033294678E-1,1.924652100E0,9.176208496E0
2.452532727E1,8.057098389E-1,1.912689209E0,9.157043457E0
2.453744275E1,6.836090088E-1,1.862411499E0,9.497024536E0
2.454952771E1,6.429138184E-1,1.807342529E0,9.719680786E0
2.456161267E1,6.716461182E-1,1.776214600E0,9.645462036E0
2.457369763E1,6.955871582E-1,1.783401489E0,9.398864746E0
2.458578259E1,7.362823486E-1,1.864807129E0,9.329437256E0
2.459786755E1,7.554321289E-1,1.929443359E0,9.468292236E0
2.460995251E1,7.123413086E-1,1.931838989E0,9.650253296E0
2.462206799E1,6.429138184E-1,1.888748169E0,9.662231445E0
2.463415295E1,6.405181885E-1,1.860015869E0,9.554489136E0
2.464623792E1,6.716461182E-1,1.814529419E0,9.473083496E0
2.465832288E1,7.123413086E-1,1.800155640E0,9.427597046E0
2.467040784E1,7.195281982E-1,1.771423340E0,9.372528076E0
2.468249280E1,7.123413086E-1,1.754669189E0,9.315063477E0
2.469460828E1,6.979827881E-1,1.747482300E0,9.389282227E0
2.470669324E1,6.860046387E-1,1.747482300E0,9.564056396E0
2.471877820E1,6.907958984E-1,1.749877930E0,9.726867676E0
2.473086316E1,7.219238281E-1,1.759460449E0,9.724472046E0
2.474294812E1,7.267150879E-1,1.759460449E0,9.580825806E0
2.475503308E1,7.267150879E-1,1.764251709E0,9.473083496E0
2.476711804E1,7.290954590E-1,1.754669189E0,9.425201416E0
2.477923352E1,7.338867188E-1,1.747482300E0,9.437164307E0
2.479131848E1,7.219238281E-1,1.754669189E0,9.461105347E0
2.480340344E1,7.267150879E-1,1.757064819E0,9.473083496E0
2.481548840E1,7.314910889E-1,1.766647339E0,9.590393066E0
2.482757336E1,7.219238281E-1,1.759460449E0,9.686172485E0
2.483965833E1,7.314910889E-1,1.725936890E0,9.592788696E0
2.485174329E1,7.434692383E-1,1.728332520E0,9.449142456E0
2.486385876E1,7.243194580E-1,1.740310669E0,9.475479126E0
2.487594373E1,7.099456787E-1,1.725936890E0,9.492233276E0
2.488802869E1,6.692504883E-1,1.730728149E0,9.391677856E0
2.490011365E1,6.668548584E-1,1.742706299E0,9.370132446E0
2.491219861E1,6.979827881E-1,1.764251709E0,9.470687866E0
2.492428357E1,7.410736084E-1,1.747482300E0,9.568847656E0
2.493636853E1,7.602233887E-1,1.737915039E0,9.635894775E0
2.494848401E1,7.482604980E-1,1.711578369E0,9.623916626E0
2.496056897E1,7.027587891E-1,1.682846069E0,9.561660767E0
2.497265393E1,6.740417480E-1,1.654113770E0,9.501815796E0
2.498473889E1,6.788177490E-1,1.642135620E0,9.485046387E0
2.499682385E1,6.788177490E-1,1.639755249E0,9.497024536E0
2.500890881E1,6.907958984E-1,1.625381470E0,9.506607056E0
2.502102429E1,7.314910889E-1,1.646926880E0,9.525756836E0
2.503310925E1,7.506561279E-1,1.649322510E0,9.564056396E0
2.504519421E1,7.267150879E-1,1.649322510E0,9.583221436E0
2.505727917E1,7.075500488E-1,1.634963989E0,9.511383057E0
2.506936414E1,6.716461182E-1,1.606231689E0,9.420410156E0
2.508144910E1,6.692504883E-1,1.599044800E0,9.410827637E0
2.509353406E1,7.171325684E-1,1.603836060E0,9.434768677E0
2.510564954E1,7.506561279E-1,1.608627319E0,9.439559937E0
2.511773450E1,7.434692383E-1,1.606231689E0,9.528152466E0
2.512981946E1,6.955871582E-1,1.599044800E0,9.664611816E0
2.514190442E1,6.668548584E-1,1.601440430E0,9.731658936E0
2.515398938E1,6.524810791E-1,1.587081909E0,9.676589966E0
2.516607434E1,6.692504883E-1,1.589477539E0,9.674194336E0
2.517815930E1,6.836090088E-1,1.587081909E0,9.609558105E0
2.519027478E1,7.578277588E-1,1.579895020E0,9.408432007E0
2.520235974E1,8.583831787E-1,1.587081909E0,9.185775757E0
2.521444470E1,7.985382080E-1,1.551162720E0,9.372528076E0
2.522652966E1,6.692504883E-1,1.481735229E0,9.714889526E0
2.523861462E1,6.381225586E-1,1.431457520E0,9.829818726E0
2.525069959E1,6.764373779E-1,1.426666260E0,9.564056396E0
2.526278455E1,7.099456787E-1,1.448211670E0,9.350982666E0
2.527490002E1,7.482604980E-1,1.527221680E0,9.367736816E0
2.528698498E1,7.554321289E-1,1.584686279E0,9.619125366E0
2.529906995E1,7.027587891E-1,1.565521240E0,9.784332275E0
2.531115491E1,6.429138184E-1,1.522430420E0,9.743621826E0
2.532323987E1,6.405181885E-1,1.498489380E0,9.647857666E0
2.533532483E1,6.836090088E-1,1.486526489E0,9.542510986E0
2.534740979E1,7.147369385E-1,1.462585449E0,9.487442017E0
2.535952527E1,7.386779785E-1,1.438629150E0,9.410827637E0
2.537161023E1,7.267150879E-1,1.429061890E0,9.418014526E0
2.538369519E1,6.836090088E-1,1.414688110E0,9.487442017E0
2.539578015E1,6.788177490E-1,1.402725220E0,9.556884766E0
2.540786511E1,6.979827881E-1,1.400329590E0,9.566452026E0
2.541995007E1,7.410736084E-1,1.419479370E0,9.576034546E0
2.543203503E1,7.506561279E-1,1.412292480E0,9.604766846E0
2.544415051E1,7.554321289E-1,1.390747070E0,9.683776855E0
2.545623547E1,7.267150879E-1,1.381179810E0,9.722076416E0
2.546832043E1,7.051544189E-1,1.388351440E0,9.640670776E0
2.548040540E1,6.955871582E-1,1.395538330E0,9.511383057E0
2.549249036E1,7.075500488E-1,1.421875000E0,9.523361206E0
2.550457532E1,7.386779785E-1,1.429061890E0,9.667007446E0
2.551666028E1,7.506561279E-1,1.405120850E0,9.690948486E0
2.552877576E1,7.410736084E-1,1.378784180E0,9.540115356E0
2.554086072E1,7.626190186E-1,1.393142700E0,9.434768677E0
2.555294568E1,7.267150879E-1,1.390747070E0,9.446746826E0
2.556503064E1,6.812133789E-1,1.388351440E0,9.439559937E0
