"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.904439858E0,-5.550384521E-4,1.916274428E-3,-1.098632812E-3
3.914541176E0,-5.183815956E-3,-5.050599575E-3,-1.290702820E-2
3.924611977E0,2.125024796E-3,2.300322056E-3,6.175994873E-3
3.934682778E0,2.122402191E-3,-2.340897918E-3,6.066322327E-3
3.944753578E0,4.303336143E-3,-2.283811569E-3,5.944252014E-3
3.954824379E0,-7.429122925E-4,2.579256892E-3,3.463745117E-3
3.964895180E0,-1.115798950E-3,2.614080906E-3,-1.304340363E-2
3.974996498E0,1.023197174E-2,-4.418864846E-3,-5.599021912E-3
3.985067299E0,9.827375412E-3,-1.359306276E-2,2.049350739E-2
3.995138100E0,1.414597034E-2,5.719497800E-3,3.676986694E-2
4.005208901E0,6.635904312E-3,-3.757715225E-3,3.613471985E-2
4.015279701E0,1.334488392E-2,-1.363977790E-3,2.377510071E-2
4.025350502E0,-3.696918488E-3,-3.827571869E-3,2.583312988E-2
4.035421303E0,7.401704788E-4,-1.510694623E-3,3.257179260E-2
4.045522621E0,2.786874771E-3,-8.530735970E-3,3.917789459E-2
4.055593422E0,9.480118752E-3,-3.815785050E-3,4.805660248E-2
4.065664223E0,1.167893410E-2,-1.550391316E-3,2.829933167E-2
4.075735024E0,1.164865494E-2,-1.591593027E-2,1.835536957E-2
4.085805824E0,1.636958122E-2,-2.050115168E-2,2.986717224E-2
4.095876625E0,2.354311943E-2,-8.389905095E-3,3.167533875E-2
4.105977944E0,1.179242134E-2,5.794316530E-3,9.775161743E-3
4.116048744E0,7.459998131E-3,8.790493011E-4,-4.705429077E-3
4.126119545E0,-4.154920578E-3,5.600243807E-3,-7.028579712E-3
4.136190346E0,-8.399367332E-3,-1.910820603E-3,7.183074951E-3
4.146261147E0,-1.034283638E-2,1.222559810E-2,6.988525391E-3
4.156331947E0,4.065275192E-3,9.603723884E-3,2.109527588E-3
4.166402748E0,1.114106178E-2,7.059648633E-3,-3.051757812E-4
4.176504067E0,6.302952766E-3,7.016599178E-3,-5.730438232E-2
4.186574867E0,2.053129673E-2,-7.851421833E-5,-3.738594055E-2
4.196645668E0,1.809763908E-2,-4.707083106E-3,-1.388549805E-3
4.206716469E0,2.277290821E-2,-2.199217677E-3,2.935409546E-2
4.216787270E0,2.497708797E-2,-1.399873197E-2,3.580951691E-2
4.226858070E0,1.777255535E-2,-1.151800156E-2,4.698562622E-2
4.236928871E0,8.324146271E-3,-8.979454637E-3,5.086135864E-2
4.247030190E0,5.905508995E-3,-4.249632359E-3,2.635574341E-2
4.257100990E0,1.532924175E-2,-1.123219728E-2,7.044792175E-3
4.267171791E0,5.658864975E-3,-4.006877542E-3,-3.089427948E-2
4.277242592E0,8.969306946E-4,-8.669108152E-3,-6.120872498E-2
4.287313393E0,8.143305779E-3,-1.454830170E-3,-1.975917816E-2
4.297384194E0,8.040904999E-3,8.493810892E-4,8.918762207E-3
4.307454994E0,-3.847241402E-3,-1.659438014E-3,1.345062256E-2
4.317556313E0,-6.291031837E-3,5.365237594E-3,8.527755737E-3
4.327627113E0,-1.597285271E-3,1.223793626E-2,1.339912415E-3
4.337697914E0,6.201267242E-4,7.263273001E-3,1.353263855E-3
4.347768715E0,5.270242691E-4,1.199570298E-2,-3.382682800E-3
4.357839516E0,-6.751418114E-3,4.850462079E-3,1.402854919E-3
4.367910317E0,7.394671440E-3,-2.208739519E-3,6.149291992E-3
4.377981117E0,7.123112679E-3,-4.423052073E-3,1.316356659E-2
4.388051918E0,1.405000687E-2,2.780586481E-3,1.048564911E-2
4.398153236E0,1.142203808E-2,-1.974165440E-3,1.740169525E-2
4.408224037E0,1.604473591E-2,-8.891910315E-3,2.177429199E-2
4.418294838E0,1.600468159E-2,-1.696929336E-3,1.431655884E-2
4.428365639E0,-2.925753593E-3,3.164544702E-3,1.401424408E-2
4.438436440E0,9.150981903E-3,-3.960743546E-3,3.268241882E-2
4.448507240E0,1.155960560E-2,-8.674621582E-3,3.682422638E-2
4.458578041E0,2.110576630E-2,-3.728836775E-3,2.435588837E-2
4.468679360E0,1.629853249E-2,-1.326090097E-2,9.796142578E-3
4.478750160E0,-2.647399902E-3,-1.298666000E-2,2.509117126E-3
4.488820961E0,-4.704475403E-3,-7.985457778E-3,2.389907837E-3
4.498891762E0,1.221501827E-2,-3.118157387E-3,8.583068848E-6
4.508962563E0,1.692867279E-2,4.185840487E-3,-2.398490906E-3
4.519033363E0,9.745121002E-3,-1.234038174E-2,-3.337860107E-5
4.529134682E0,9.780883789E-3,-1.210539043E-2,-9.059906006E-5
4.539205483E0,-6.694078445E-3,-9.478330612E-3,7.008552551E-3
4.549276283E0,4.341602325E-4,-1.173625886E-2,9.320259094E-3
4.559347084E0,4.986166954E-3,1.780688763E-4,6.797790527E-3
4.569417885E0,9.569406509E-3,7.035627961E-3,-7.554054260E-3
4.579488686E0,4.706382751E-3,7.012456656E-3,-9.730339050E-3
4.589535217E0,9.182810783E-3,-2.280026674E-4,1.644897461E-2
4.599636536E0,4.293560982E-3,1.387213171E-2,2.324676514E-2
4.609707337E0,-7.503867149E-3,1.908659935E-3,1.343250275E-2
4.619778137E0,-7.469177246E-3,-2.985477448E-3,8.470535278E-3
4.629848938E0,9.191513062E-3,1.736238599E-3,2.251338959E-2
4.639919739E0,-2.660870552E-3,-3.189459443E-3,3.157711029E-2
4.649990540E0,-2.715945244E-3,1.531943679E-3,2.159500122E-2
4.660061341E0,-2.739071846E-3,-7.917448878E-3,2.127170563E-2
4.670162659E0,-7.232308388E-3,-3.046989441E-3,1.150989532E-2
4.680233460E0,9.526133537E-3,-2.996847034E-3,1.370716095E-2
4.690304260E0,1.182508469E-2,-7.754132152E-3,1.582431793E-2
4.700375061E0,7.094264030E-3,-7.716029882E-3,1.319885254E-2
4.710445862E0,9.341359138E-3,-6.824284792E-4,1.296901703E-2
4.720516663E0,1.394844055E-2,6.306484342E-3,7.994651794E-3
4.730617981E0,1.616716385E-2,-3.136411309E-3,-3.998756409E-3
4.740688782E0,1.119828224E-2,3.982841969E-3,-1.100444794E-2
4.750759583E0,6.288290024E-3,1.579138637E-2,-3.700256348E-3
4.760830384E0,3.917813301E-3,1.412004232E-3,8.213996887E-3
4.770901184E0,-1.121878624E-3,6.238326430E-3,-1.371383667E-3
4.780971985E0,8.317947388E-3,3.919228911E-3,8.048057556E-3
4.791042786E0,9.773969650E-4,-3.119662404E-3,7.904052734E-3
4.801144104E0,7.819652557E-3,-5.389451981E-4,3.066062927E-3
4.811214905E0,2.191615105E-2,1.947432756E-3,1.481151581E-2
4.821285706E0,9.976983070E-3,-1.222534478E-2,1.691150665E-2
4.831356507E0,1.440095901E-2,-1.196026802E-2,1.431274414E-2
4.841427307E0,1.900768280E-2,-7.168814540E-3,7.002830505E-3
4.851498108E0,1.660239697E-2,-1.186096668E-2,-2.841949463E-4
4.861568909E0,1.180016994E-2,-2.036556602E-3,4.402160645E-3
4.871670227E0,9.323835373E-3,-1.144330204E-2,-3.852844238E-4
4.881741028E0,2.171158791E-3,-2.072153986E-2,1.936912537E-3
4.891811829E0,-9.639739990E-3,-1.097434759E-2,4.326820374E-3
4.901882630E0,-4.705071449E-3,-1.451611519E-3,1.907348633E-3
4.911953430E0,-1.163268089E-2,-1.439735293E-3,4.258155823E-3
4.922024231E0,-4.364013672E-3,-1.376688480E-3,6.575584412E-3
4.932095032E0,-4.382967949E-3,-1.314714551E-3,1.596355438E-2
4.942196350E0,-2.016425133E-3,-5.970045924E-3,-8.583068848E-4
4.952267151E0,7.485270500E-3,-1.295556128E-2,-1.264095306E-2
4.962337952E0,1.439738274E-2,-1.516804099E-2,-5.291938782E-3
4.972408753E0,9.407520294E-3,-5.504563451E-3,6.658554077E-3
4.982479553E0,-4.935622215E-3,-7.817164063E-3,8.919715881E-3
4.992550354E0,-7.939338684E-5,-7.707282901E-3,6.363868713E-3
5.002621155E0,2.360820770E-3,-7.667049766E-3,1.333808899E-2
5.012722473E0,7.191181183E-3,1.918755472E-3,1.072216034E-2
5.022793274E0,9.541630745E-3,-6.509125233E-4,1.525688171E-2
5.032864075E0,1.188015938E-2,6.423756480E-3,5.583763123E-3
5.042934876E0,4.701495171E-3,-7.988706231E-3,-1.600265503E-3
5.053005676E0,7.089972496E-3,3.781318665E-3,7.743835449E-4
5.063076477E0,-2.404689789E-3,-8.254066110E-3,7.845878601E-3
5.073147278E0,1.657903194E-2,-1.534265280E-2,2.981185913E-3
5.083248596E0,9.227514267E-3,-1.755510271E-2,2.927780151E-3
5.093319397E0,9.003400803E-3,-5.496151745E-3,5.149841309E-4
5.103390198E0,6.510972977E-3,-7.958777249E-3,2.897262573E-3
5.113460999E0,-1.006758213E-2,-7.125288248E-4,5.191802979E-3
5.123531800E0,4.516959190E-3,-1.018449664E-2,9.813308716E-3
5.133602600E0,6.884694099E-3,-7.541261613E-3,2.525329590E-3
5.143673401E0,6.832957268E-3,-1.670666039E-2,-6.954193115E-3
5.153774719E0,-9.804129601E-3,-9.239949286E-3,7.349967957E-3
5.163845520E0,-7.142663002E-3,-4.323959351E-3,8.869171143E-5
5.173916321E0,-4.494905472E-3,4.275590181E-4,-2.327919006E-3
5.183987122E0,-4.266381264E-3,5.222678185E-3,3.527545929E-2
5.194057923E0,-8.923292160E-3,4.982501268E-4,1.815986633E-2
5.204128723E0,7.882118225E-3,-6.506912410E-3,-5.817413330E-3
5.214199524E0,1.967215538E-2,6.564110518E-4,-2.230739594E-2
5.224300842E0,7.629632950E-3,7.653601468E-3,-4.557037354E-2
5.234371643E0,2.829909325E-3,1.460980624E-2,-4.718303680E-2
5.244442444E0,5.312800407E-3,2.637363970E-3,-2.517509460E-2
5.254513245E0,-4.073619843E-3,2.603456378E-4,-8.212089539E-3
5.264584046E0,-1.598238945E-3,4.899993539E-3,6.055831909E-3
5.274654846E0,5.598545074E-3,-6.989017129E-3,1.772594452E-2
5.284725647E0,3.373980522E-3,4.977017641E-3,2.670860291E-2
5.294826966E0,-3.535032272E-3,1.380592585E-4,7.351875305E-3
5.304897766E0,-3.412485123E-3,-7.078893483E-3,4.841804504E-3
5.314968567E0,-8.968114853E-4,-1.189467311E-2,4.770278931E-3
5.325039368E0,6.367564201E-3,-1.187076420E-2,4.660606384E-3
5.335110169E0,1.613974571E-3,2.640485764E-5,-1.201629639E-4
5.345180969E0,1.114892960E-2,-1.429969817E-2,2.237319946E-3
5.355282288E0,3.975272179E-3,-1.193861663E-2,2.210617065E-3
5.365353089E0,-3.173708916E-3,-7.127761841E-3,-4.944801331E-3
5.375423889E0,-5.484461784E-3,4.678897560E-3,4.595756531E-3
5.385494690E0,1.683712006E-3,6.775937974E-3,1.158618927E-2
5.395565491E0,8.759975433E-3,1.104630530E-2,2.085685730E-2
5.405636292E0,3.834605217E-3,-1.177579165E-3,-6.952285767E-4
5.415707092E0,1.299488544E-2,-8.324697614E-3,-6.084442139E-4
5.425808411E0,2.922737598E-2,5.928367376E-3,-7.685661316E-3
5.435879212E0,2.654922009E-2,-8.361428976E-3,-1.230239868E-2
5.445950012E0,2.612078190E-2,-9.901225567E-4,2.109527588E-3
5.456020813E0,2.107775211E-2,-5.532652140E-3,1.158809662E-2
5.466091614E0,6.788253784E-3,-1.708349586E-2,1.606750488E-2
5.476162415E0,1.644444466E-2,-1.208864897E-2,1.104545593E-2
5.486233216E0,2.115011215E-3,-1.416989416E-2,-9.756088257E-4
5.496334534E0,-7.152557373E-5,-4.452355206E-3,1.408576965E-3
5.506405335E0,-2.159476280E-3,-6.794199347E-3,-3.369331360E-3
5.516476135E0,-1.145279408E-2,-1.382502168E-2,-8.104324341E-3
5.526546936E0,-6.387472153E-3,5.230903625E-4,-9.145736694E-4
5.536617737E0,8.376836777E-4,3.838092089E-4,-3.277778625E-3
5.546688538E0,-1.480340958E-3,2.586022019E-4,-8.506774902E-4
5.556759339E0,-6.297111511E-3,3.051906824E-4,-8.459091187E-4
5.566860657E0,-6.102323532E-3,2.663530409E-3,1.520156860E-3
5.576931458E0,3.462314606E-3,4.994481802E-3,-7.945060730E-3
5.587002259E0,-1.086127758E-2,1.447275281E-4,1.702308655E-3
5.597073059E0,-3.776550293E-3,-4.573747516E-3,1.693725586E-3
5.607143860E0,3.382563591E-3,-1.397744566E-2,4.031181335E-3
5.617214661E0,5.631923676E-3,4.010424018E-4,6.371498108E-3
5.627285462E0,1.264345646E-2,5.066476762E-3,6.241798401E-3
5.637386780E0,7.330179214E-4,-4.509076476E-3,3.769874573E-3
5.647457581E0,-8.658766747E-3,2.616830170E-3,-3.433227539E-3
5.657528382E0,-1.562190056E-2,-4.625201225E-3,3.714561462E-3
5.667599182E0,6.061792374E-3,2.490863204E-3,1.073265076E-2
5.677669983E0,3.566861153E-3,1.194413006E-2,1.762485504E-2
5.687740784E0,-1.325130463E-3,7.115148008E-3,7.867813110E-3
5.697811585E0,-6.034851074E-3,7.059380412E-3,6.265640259E-4
5.707912903E0,-6.083607674E-3,4.684075713E-3,5.337715149E-3
5.717983704E0,-1.309633255E-3,6.170570850E-5,5.209922791E-3
5.728054505E0,-5.885004997E-3,2.584204078E-3,1.925945282E-2
5.738125305E0,-5.613207817E-3,5.213923752E-3,2.133083344E-2
5.748196106E0,4.036426544E-3,3.064751625E-3,1.386547089E-2
5.758266907E0,4.214644432E-3,1.010507345E-3,2.069282532E-2
5.768337708E0,-4.860639572E-3,3.772921860E-3,1.085186005E-2
5.778439026E0,4.798173904E-4,-1.252207905E-2,5.857467651E-3
5.788509827E0,1.743602753E-2,-1.909762621E-2,8.034706116E-3
5.798580628E0,1.550245285E-2,-6.639868021E-3,7.162094116E-4
5.808651428E0,1.126790047E-2,-6.392650306E-3,-8.906364441E-3
5.818722229E0,9.463191032E-3,8.061528206E-3,-1.596355438E-2
5.828793030E0,1.240944862E-2,5.595169961E-3,-1.581573486E-2
5.838863831E0,8.299708366E-3,-6.277300417E-3,-1.330184937E-2
5.848965149E0,1.675248146E-3,-1.100376993E-2,-1.285552979E-3
5.859035950E0,-2.686262131E-3,-6.199792027E-3,1.993560791E-2
5.869106751E0,4.842162132E-3,-2.047271281E-2,2.896308899E-2
5.879177551E0,1.482188702E-2,-1.110534370E-2,1.186370850E-2
5.889248352E0,1.545023918E-2,-8.933976293E-3,6.874084473E-3
5.899319153E0,1.106929779E-2,-1.620761305E-2,2.561855316E-2
5.909389954E0,1.406884193E-2,-1.895100623E-2,3.685283661E-2
5.919491272E0,2.430939674E-2,-1.485428214E-2,2.897357941E-2
5.929562073E0,2.521181107E-2,-1.799339056E-2,4.618644714E-3
5.939632874E0,1.200902462E-2,-2.099718899E-2,1.147079468E-2
5.949703675E0,1.427888870E-3,-1.707907021E-2,-7.534027100E-4
5.959774475E0,2.861738205E-3,-2.040208876E-2,-2.930545807E-2
5.969845276E0,-6.445646286E-4,-1.672285795E-2,-4.544925690E-2
5.979946594E0,-6.602048874E-3,-1.293203235E-2,-3.774261475E-2
5.990017395E0,-7.920503616E-3,-1.641719043E-2,-2.542686462E-2
6.000088196E0,-1.401245594E-2,-5.834072828E-3,-2.982711792E-2
6.010158997E0,-8.246898651E-3,-4.881232977E-3,-5.067253113E-2
6.020229798E0,1.801729202E-3,-1.817822456E-2,-5.932807922E-2
6.030300598E0,1.392924786E-2,-7.656633854E-3,-4.183864594E-2
6.040371399E0,3.038430214E-2,-6.822437048E-3,-1.745796204E-2
6.050472717E0,2.533578873E-2,-1.091268659E-2,1.121139526E-2
6.060543518E0,2.497828007E-2,-1.505739987E-2,2.046489716E-2
6.070614319E0,3.641080856E-2,-9.934753180E-3,5.910873413E-3
6.080685120E0,2.898406982E-2,-1.435588300E-2,-5.966186523E-3
6.090755921E0,4.288303852E-2,-1.632830501E-2,-1.532554626E-2
6.100826721E0,3.289389610E-2,-1.833866537E-2,-1.268959045E-2
6.110897522E0,2.098309994E-2,-1.794385910E-2,-1.482868195E-2
6.120998841E0,2.177357674E-3,-3.185997903E-2,-1.935577393E-2
6.131069641E0,-2.093315125E-3,-2.223739028E-2,-3.563594818E-2
6.141140442E0,-1.832640171E-2,-2.476179600E-2,-5.160617828E-2
6.151211243E0,-1.050269604E-2,-1.547987759E-2,-5.549526215E-2
6.161282044E0,-8.721351624E-4,-1.575998962E-2,-1.668930054E-2
6.171352844E0,1.086366177E-2,-1.130817831E-2,1.204967499E-2
6.181423645E0,1.775288582E-2,-3.325331211E-2,-3.761577606E-2
6.191524964E0,1.753973961E-2,-6.206916273E-2,-1.328277588E-2
6.201595764E0,1.019108295E-2,-8.359509706E-2,2.487564087E-2
6.211666565E0,1.698744297E-2,-4.840096831E-2,7.178020477E-2
6.221737366E0,1.693260670E-2,-1.663728058E-2,7.531738281E-2
6.231808167E0,1.722526550E-2,-4.493221641E-3,5.978965759E-2
6.241878967E0,5.732893944E-3,3.063663840E-2,9.123802185E-3
6.251980286E0,8.332967758E-3,2.986374497E-2,-4.055881500E-2
6.262051087E0,1.116991043E-3,2.229939401E-2,-4.679775238E-2
6.272121887E0,1.273286343E-2,-3.866598010E-3,-5.297756195E-2
6.282192688E0,1.034522057E-2,-2.248634398E-2,-1.109161377E-1
6.292263489E0,-1.302552223E-2,-2.686408162E-2,-4.295635223E-2
6.302334290E0,-2.689874172E-2,-3.621877730E-2,-2.791023254E-2
6.312405091E0,-3.876686096E-2,-6.446869671E-2,1.188278198E-3
6.322506409E0,-3.246331215E-2,-7.638569176E-2,5.591392517E-2
6.332577210E0,-2.375805378E-2,-6.527854502E-2,9.075450897E-2
6.342648010E0,-2.897024155E-3,-4.110339284E-2,6.579685211E-2
6.352718811E0,3.647565842E-3,-8.623257279E-3,-8.335113525E-3
6.362789612E0,2.159202099E-2,3.991693258E-3,-6.449794769E-2
6.372860413E0,3.393030167E-2,-2.474188805E-4,-5.817127228E-2
6.382931214E0,2.426803112E-2,-2.833136916E-2,-1.884555817E-2
6.393002014E0,-4.175186157E-3,-6.145614386E-2,-1.325607300E-2
6.403103333E0,-8.178114891E-3,-6.404176354E-2,-3.376197815E-2
6.413174134E0,-2.364599705E-2,-6.469482183E-2,-7.515716553E-2
6.423244934E0,-3.245019913E-2,-5.590316653E-2,-1.110315323E-1
6.433315735E0,-1.605808735E-2,-4.702958465E-2,-9.643936157E-2
6.443386536E0,-1.275789738E-2,-4.038238525E-2,-3.946208954E-2
6.453457337E0,-2.251029015E-3,-2.675503492E-2,-1.186275482E-2
6.463528137E0,3.467619419E-2,3.191494942E-2,-2.027225494E-2
6.473629456E0,5.734705925E-2,5.218002200E-2,-5.455303192E-2
6.483700257E0,8.109831810E-2,4.739171267E-2,-4.080104828E-2
6.493771057E0,1.033649445E-1,2.933391929E-2,4.380798340E-2
6.503841858E0,6.880760193E-2,4.714578390E-3,1.386060715E-1
6.513912659E0,-4.241466522E-3,-4.889839888E-2,1.347084045E-1
6.523983460E0,-2.849102020E-2,-8.629593253E-2,6.480216980E-2
6.534084778E0,-6.896543503E-2,-8.383634686E-2,-2.508735657E-2
6.544155579E0,-5.928790569E-2,4.784166813E-4,-6.381511688E-2
6.554226380E0,-3.350400925E-2,7.149666548E-2,-5.451107025E-2
6.564297180E0,-2.540099621E-2,9.693464637E-2,-2.155208588E-2
6.574367981E0,2.905333042E-2,9.834378958E-2,4.638957977E-2
6.584438782E0,2.599048615E-2,6.170824170E-2,5.166149139E-2
6.594509583E0,2.359712124E-2,2.556154132E-2,2.378463745E-3
6.604610901E0,7.065784931E-2,-2.872443199E-2,-4.122066498E-2
6.614681702E0,7.602822781E-2,-7.271009684E-2,-1.310157776E-2
6.624752503E0,-5.446314812E-3,-1.167342067E-1,2.626419067E-3
6.634823303E0,-6.287336349E-2,-1.445274949E-1,-6.710433960E-2
6.644894104E0,-8.245313168E-2,-1.443738341E-1,-1.378383636E-1
6.654964905E0,-4.124021530E-2,-3.271079063E-2,-1.195774078E-1
6.665035706E0,1.756346226E-2,7.100993395E-2,1.896476746E-2
6.675137024E0,2.834308147E-2,8.366125822E-2,1.786479950E-1
6.685207825E0,5.838751793E-3,3.240668774E-2,2.433643341E-1
6.695278626E0,-8.150219917E-3,-6.862401962E-3,1.580448151E-1
6.705349426E0,-6.970405579E-3,-2.002370358E-2,-2.753162384E-2
6.715420227E0,2.701306343E-2,5.028843880E-3,-1.482734680E-1
6.725491028E0,4.058814049E-2,4.325032234E-3,-1.014251709E-1
6.735561829E0,3.781557083E-2,8.668965101E-2,1.056766510E-2
6.745663147E0,4.356849194E-2,2.222051024E-1,-1.196098328E-2
6.755733948E0,6.801974773E-2,1.498756409E-1,1.327991486E-2
6.765804749E0,5.090641975E-2,1.280809641E-1,1.302213669E-1
6.775875550E0,4.865801334E-2,1.050407290E-1,1.503610611E-1
6.785946350E0,5.221486092E-3,3.865319490E-2,1.108016968E-1
6.796017151E0,-3.767633438E-2,7.247400284E-2,3.417110443E-2
6.806087952E0,-2.497851849E-2,1.797082424E-1,-5.075263977E-2
6.816189270E0,-5.200266838E-3,1.712912321E-1,-2.084255219E-2
6.826260071E0,-9.310603142E-3,1.780408621E-1,5.800437927E-2
6.836330872E0,-1.721501350E-2,1.999598145E-1,1.045627594E-1
6.846401673E0,-9.809255600E-3,2.178755403E-1,6.730842590E-2
6.856472473E0,-1.208233833E-2,8.809888363E-2,1.134767532E-1
6.866543274E0,-4.874348640E-3,8.787149191E-2,1.846342087E-1
6.876614075E0,2.480661869E-2,9.445631504E-2,9.133338928E-2
6.886715393E0,1.915538311E-2,6.412833929E-2,3.747558594E-2
6.896786194E0,5.249977112E-3,4.663091898E-2,7.199859619E-2
6.906856995E0,1.372742653E-2,2.228254080E-2,6.313705444E-2
6.916927796E0,1.988530159E-3,6.962585449E-2,-7.349491119E-2
6.926998596E0,-7.975220680E-3,6.787359715E-2,-1.554679871E-1
6.937069397E0,-1.653015614E-2,4.199147224E-2,-3.280162811E-2
6.947140198E0,-2.430689335E-2,5.496728420E-2,-3.332805634E-2
6.957241516E0,-2.676486969E-2,1.199066639E-3,-1.495990753E-1
6.967312317E0,-3.823196888E-2,-5.940109491E-2,-1.453666687E-1
6.977383118E0,-2.220785618E-2,-1.071380973E-1,-9.629154205E-2
6.987453919E0,-1.721107960E-2,-1.095033884E-1,-1.309165955E-1
6.997524719E0,-1.720547676E-2,-4.819154739E-2,-1.860675812E-1
7.007595520E0,-1.580369473E-2,1.958888769E-2,-1.171360016E-1
7.017666321E0,-5.344629288E-3,6.556594372E-2,9.583473206E-3
7.027767639E0,2.837657928E-3,8.257651329E-2,2.058506012E-2
7.037838440E0,-7.905364037E-3,7.422018051E-2,-2.999591827E-2
7.047909241E0,-1.453566551E-2,2.923196554E-2,-3.885269165E-3
7.057980042E0,-9.970188141E-3,-4.119014740E-2,5.016994476E-2
7.068050842E0,-4.829525948E-3,-6.645649672E-2,-2.450466156E-2
7.078121643E0,-1.103210449E-2,-5.098515749E-2,-1.568737030E-1
7.088192444E0,-2.511465549E-2,-3.258436918E-2,-1.425704956E-1
7.098293762E0,-2.807271481E-2,-1.443988085E-2,1.333713531E-2
7.108364563E0,-2.308356762E-2,-1.814973354E-2,1.427888870E-1
7.118435364E0,-1.076340675E-3,-1.797771454E-2,1.707468033E-1
7.128506165E0,2.752888203E-2,-4.660785198E-2,1.510820389E-1
7.138576966E0,6.337249279E-2,-1.351606846E-2,1.197938919E-1
7.148647766E0,9.988617897E-2,3.087592125E-2,6.051635742E-2
7.158718567E0,1.155070066E-1,9.895032644E-2,4.428863525E-3
7.168819885E0,9.353446960E-2,1.148596108E-1,1.541042328E-2
7.178890686E0,5.549919605E-2,9.357348084E-2,8.287429810E-2
7.188961487E0,3.978097439E-2,4.925239086E-2,9.929752350E-2
7.199032288E0,1.754033566E-2,-1.127257943E-2,3.043270111E-2
7.209103089E0,5.402565002E-3,-5.915367603E-2,-3.246688843E-2
7.219173889E0,9.563565254E-3,-9.660339355E-2,-2.805614471E-2
7.229275208E0,3.925085068E-3,-9.565165639E-2,-2.426147461E-3
7.239346009E0,-8.832693100E-3,-9.484517574E-2,-2.929019928E-2
7.249416809E0,-1.644825935E-2,-8.716255426E-2,-9.110260010E-2
7.259487610E0,-5.270802975E-2,-6.059083343E-2,-1.540727615E-1
7.269558411E0,-5.357182026E-2,-4.593232274E-2,-1.189517975E-1
7.279629212E0,-4.306674004E-2,-3.605329990E-2,-8.484840393E-3
7.289700012E0,-1.180624962E-2,-1.924467087E-2,4.561233521E-2
7.299770813E0,1.419878006E-2,-2.418276668E-2,5.864906311E-2
7.309872132E0,3.764939308E-2,-2.692565322E-2,2.882766724E-2
7.319942932E0,2.787864208E-2,-2.051931620E-2,-1.698112488E-2
7.330013733E0,1.327753067E-3,-1.945364475E-2,-4.536914825E-2
7.340084534E0,-3.841161728E-3,-1.396642625E-2,-4.488372803E-2
7.350155335E0,2.492904663E-3,-6.986498833E-3,-5.136966705E-2
7.360226135E0,-3.344893456E-3,4.117295146E-3,-5.055046082E-2
7.370327454E0,9.683728218E-3,-1.383690536E-2,-3.786182404E-2
7.380398255E0,8.130908012E-3,-1.510426402E-2,-8.790969849E-3
7.390469055E0,6.496787071E-3,-2.407673001E-2,1.265907288E-2
7.400539856E0,5.128502846E-3,-2.862448990E-2,5.427360535E-3
7.410610657E0,8.765697479E-3,-1.972377300E-2,2.987861633E-3
7.420681458E0,1.719868183E-2,-1.373471320E-2,2.429008484E-2
7.430752259E0,2.798807621E-2,1.326382160E-3,7.591342926E-2
7.440853577E0,2.723312378E-2,1.085309684E-2,1.265563965E-1
7.450924378E0,2.034735680E-2,2.907678485E-3,9.345722198E-2
7.460995178E0,1.621317863E-2,-1.987078786E-2,1.839637756E-3
7.471065979E0,1.911914349E-2,-4.973505437E-2,-3.378391266E-2
7.481136780E0,5.250966549E-2,-8.189181238E-2,3.061485291E-2
7.491207581E0,9.052097797E-2,-9.752668440E-2,1.551933289E-1
7.501278382E0,6.767058372E-2,-1.091920808E-1,1.898269653E-1
7.511379700E0,6.272900105E-2,-9.948078543E-2,1.104068756E-1
7.521450501E0,3.213655949E-2,-9.053356200E-2,3.935432434E-2
7.531521301E0,1.848065853E-2,-6.836333126E-2,-3.528308868E-2
7.541592102E0,3.266930580E-3,-6.042830646E-3,-2.822875977E-2
7.551662903E0,-2.116322517E-3,-3.410390019E-2,4.005527496E-2
7.561733704E0,-1.499342918E-2,-2.686896175E-2,7.412910461E-2
7.571804505E0,-3.679990768E-3,-3.977060318E-2,-3.626823425E-3
7.581905823E0,5.699992180E-3,-4.566755146E-2,-9.644412994E-2
7.591976624E0,1.929330826E-2,-3.288276494E-2,-6.478023529E-2
7.602047425E0,2.092611790E-2,-1.737152785E-2,1.835632324E-2
